window_start,window_end,wind_speed_mean,wind_speed_median,wind_speed_max,wind_dir_mean,wind_dir_median,wind_dir_std
2024-09-10 04:30:00,2024-09-10 07:30:00,2.3,2.2,7.5,270.0,270.0,16.0
2024-09-10 00:00:00,2024-09-10 03:00:00,2.5,2.4,6.7,274.0,274.0,14.0
2024-09-10 03:00:00,2024-09-10 06:00:00,2.0,1.9,5.4,274.0,274.0,14.0
2024-09-10 01:30:00,2024-09-10 04:30:00,2.1,2.0,6.7,275.0,275.0,14.0
2024-09-10 06:00:00,2024-09-10 09:00:00,2.8,2.7,7.5,273.0,273.0,17.0
2024-09-10 07:30:00,2024-09-10 10:30:00,2.9,2.9,8.0,277.0,277.0,28.0
2024-09-10 09:00:00,2024-09-10 12:00:00,2.4,2.4,8.0,279.0,279.0,34.0
2024-09-10 10:30:00,2024-09-10 13:30:00,1.8,1.7,5.7,282.0,282.0,28.0
2024-09-10 12:00:00,2024-09-10 15:00:00,1.6,1.5,6.4,282.0,282.0,22.0
2024-09-10 13:30:00,2024-09-10 16:30:00,1.5,1.4,6.4,279.0,279.0,32.0
2024-09-10 16:30:00,2024-09-10 19:30:00,0.6,0.5,1.8,307.0,307.0,60.0
2024-09-10 18:00:00,2024-09-10 21:00:00,1.3,1.2,4.4,279.0,279.0,19.0
2024-09-10 15:00:00,2024-09-10 18:00:00,0.8,0.5,3.8,302.0,302.0,70.0
2024-09-10 19:30:00,2024-09-10 22:30:00,1.8,1.8,4.4,270.0,270.0,14.0
2024-09-10 21:00:00,2024-09-11 00:00:00,1.8,1.8,4.2,270.0,270.0,14.0
2024-09-10 22:30:00,2024-09-11 01:30:00,1.9,1.8,4.5,269.0,269.0,14.0
2024-09-11 00:00:00,2024-09-11 03:00:00,1.8,1.8,4.5,269.0,269.0,15.0
2024-09-11 01:30:00,2024-09-11 04:30:00,1.6,1.5,5.7,268.0,268.0,17.0
2024-09-11 03:00:00,2024-09-11 06:00:00,2.0,1.8,5.7,265.0,265.0,18.0
2024-09-11 04:30:00,2024-09-11 07:30:00,2.4,2.4,6.5,264.0,264.0,17.0
2024-09-11 06:00:00,2024-09-11 09:00:00,2.9,2.8,8.8,266.0,266.0,17.0
2024-09-11 07:30:00,2024-09-11 10:30:00,3.4,3.3,8.8,267.0,267.0,17.0
2024-09-11 10:30:00,2024-09-11 13:30:00,2.2,2.0,8.9,269.0,269.0,19.0
2024-09-11 13:30:00,2024-09-11 16:30:00,1.7,1.7,4.6,268.0,268.0,17.0
2024-09-11 09:00:00,2024-09-11 12:00:00,3.1,3.0,8.9,269.0,269.0,17.0
2024-09-11 12:00:00,2024-09-11 15:00:00,1.7,1.7,4.6,267.0,267.0,20.0
2024-09-11 15:00:00,2024-09-11 18:00:00,1.6,1.5,4.1,268.0,268.0,16.0
2024-09-11 16:30:00,2024-09-11 19:30:00,1.4,1.4,6.6,269.0,269.0,37.0
2024-09-11 18:00:00,2024-09-11 21:00:00,1.1,0.9,6.6,278.0,278.0,46.0
2024-09-11 19:30:00,2024-09-11 22:30:00,1.4,1.4,4.8,275.0,275.0,31.0
2024-09-11 21:00:00,2024-09-12 00:00:00,1.7,1.7,4.8,277.0,277.0,18.0
2024-09-11 22:30:00,2024-09-12 01:30:00,1.6,1.6,4.4,276.0,276.0,18.0
2024-09-12 00:00:00,2024-09-12 03:00:00,1.8,1.7,4.2,267.0,267.0,17.0
2024-09-12 01:30:00,2024-09-12 04:30:00,1.6,1.5,4.2,264.0,264.0,18.0
2024-09-12 03:00:00,2024-09-12 06:00:00,1.3,1.2,3.6,265.0,265.0,17.0
2024-09-12 04:30:00,2024-09-12 07:30:00,1.0,1.0,2.7,266.0,266.0,22.0
2024-09-12 06:00:00,2024-09-12 09:00:00,0.9,0.9,2.9,261.0,261.0,32.0
2024-09-12 07:30:00,2024-09-12 10:30:00,1.1,1.0,3.3,261.0,261.0,35.0
2024-09-12 09:00:00,2024-09-12 12:00:00,1.1,1.1,3.6,267.0,267.0,45.0
2024-09-12 10:30:00,2024-09-12 13:30:00,0.9,0.9,3.6,246.0,246.0,104.0
2024-09-12 13:30:00,2024-09-12 16:30:00,1.5,1.4,3.9,102.0,102.0,22.0
2024-09-12 12:00:00,2024-09-12 15:00:00,1.2,1.2,3.9,97.0,97.0,57.0
2024-09-12 16:30:00,2024-09-12 19:30:00,0.9,0.8,3.5,227.0,227.0,102.0
2024-09-12 18:00:00,2024-09-12 21:00:00,0.8,0.6,3.5,311.0,311.0,72.0
2024-09-12 15:00:00,2024-09-12 18:00:00,1.0,0.9,3.1,124.0,124.0,42.0
2024-09-12 19:30:00,2024-09-12 22:30:00,0.4,0.4,1.6,324.0,324.0,68.0
2024-09-12 21:00:00,2024-09-13 00:00:00,0.4,0.4,1.5,313.0,313.0,51.0
2024-09-13 00:00:00,2024-09-13 03:00:00,0.8,0.8,3.6,291.0,291.0,50.0
2024-09-12 22:30:00,2024-09-13 01:30:00,0.4,0.3,1.7,316.0,316.0,63.0
2024-09-13 01:30:00,2024-09-13 04:30:00,0.8,0.8,3.6,287.0,287.0,41.0
2024-09-13 03:00:00,2024-09-13 06:00:00,0.7,0.6,3.6,282.0,282.0,47.0
2024-09-13 06:00:00,2024-09-13 09:00:00,1.3,1.1,5.2,282.0,282.0,39.0
2024-09-13 07:30:00,2024-09-13 10:30:00,1.5,1.4,6.0,283.0,283.0,41.0
2024-09-13 04:30:00,2024-09-13 07:30:00,1.0,1.0,4.3,277.0,277.0,36.0
2024-09-13 12:00:00,2024-09-13 15:00:00,1.6,1.4,7.6,275.0,275.0,49.0
2024-09-13 09:00:00,2024-09-13 12:00:00,1.7,1.6,6.5,278.0,278.0,43.0
2024-09-13 10:30:00,2024-09-13 13:30:00,1.6,1.5,7.6,272.0,272.0,50.0
2024-09-13 13:30:00,2024-09-13 16:30:00,1.4,1.2,6.4,278.0,278.0,43.0
2024-09-13 15:00:00,2024-09-13 18:00:00,1.3,1.2,6.3,277.0,277.0,43.0
2024-09-13 16:30:00,2024-09-13 19:30:00,1.3,1.2,5.9,277.0,277.0,38.0
2024-09-13 18:00:00,2024-09-13 21:00:00,1.5,1.5,4.3,277.0,277.0,27.0
2024-09-13 19:30:00,2024-09-13 22:30:00,2.1,2.0,5.7,277.0,277.0,16.0
2024-09-13 21:00:00,2024-09-14 00:00:00,2.1,2.0,7.2,278.0,278.0,23.0
2024-09-13 22:30:00,2024-09-14 01:30:00,1.8,1.7,7.2,278.0,278.0,29.0
2024-09-14 00:00:00,2024-09-14 03:00:00,1.7,1.7,6.1,279.0,279.0,36.0
2024-09-14 01:30:00,2024-09-14 04:30:00,2.0,1.9,8.3,282.0,282.0,35.0
2024-09-14 03:00:00,2024-09-14 06:00:00,2.2,2.1,8.3,284.0,284.0,25.0
2024-09-14 07:30:00,2024-09-14 10:30:00,2.2,2.1,6.9,282.0,282.0,20.0
2024-09-14 04:30:00,2024-09-14 07:30:00,2.1,2.0,6.6,283.0,283.0,24.0
2024-09-14 06:00:00,2024-09-14 09:00:00,2.0,1.9,6.4,282.0,282.0,23.0
2024-09-14 09:00:00,2024-09-14 12:00:00,2.3,2.2,6.9,282.0,282.0,17.0
2024-09-14 10:30:00,2024-09-14 13:30:00,2.2,2.1,6.1,277.0,277.0,18.0
2024-09-14 12:00:00,2024-09-14 15:00:00,2.4,2.3,5.3,270.0,270.0,15.0
2024-09-14 13:30:00,2024-09-14 16:30:00,2.4,2.3,6.2,268.0,268.0,15.0
2024-09-14 15:00:00,2024-09-14 18:00:00,2.4,2.3,6.2,264.0,264.0,17.0
2024-09-14 18:00:00,2024-09-14 21:00:00,2.6,2.5,6.0,267.0,267.0,15.0
2024-09-14 16:30:00,2024-09-14 19:30:00,2.5,2.4,6.2,263.0,263.0,17.0
2024-09-14 19:30:00,2024-09-14 22:30:00,2.4,2.3,5.8,272.0,272.0,14.0
2024-09-14 21:00:00,2024-09-15 00:00:00,2.1,2.1,4.7,274.0,274.0,13.0
2024-09-15 00:00:00,2024-09-15 03:00:00,1.8,1.8,3.8,278.0,278.0,13.0
2024-09-14 22:30:00,2024-09-15 01:30:00,2.0,1.9,4.5,276.0,276.0,13.0
2024-09-15 01:30:00,2024-09-15 04:30:00,1.6,1.6,3.7,278.0,278.0,12.0
2024-09-15 03:00:00,2024-09-15 06:00:00,1.5,1.4,3.8,278.0,278.0,13.0
2024-09-15 04:30:00,2024-09-15 07:30:00,1.5,1.4,3.8,278.0,278.0,15.0
2024-09-15 06:00:00,2024-09-15 09:00:00,1.9,1.8,7.1,280.0,280.0,18.0
2024-09-15 07:30:00,2024-09-15 10:30:00,2.5,2.4,7.1,282.0,282.0,20.0
2024-09-15 09:00:00,2024-09-15 12:00:00,2.7,2.7,7.1,279.0,279.0,23.0
2024-09-15 10:30:00,2024-09-15 13:30:00,2.7,2.7,7.1,278.0,278.0,22.0
2024-09-15 12:00:00,2024-09-15 15:00:00,2.5,2.4,6.8,279.0,279.0,18.0
2024-09-15 13:30:00,2024-09-15 16:30:00,2.0,1.8,5.5,279.0,279.0,15.0
2024-09-15 15:00:00,2024-09-15 18:00:00,1.3,1.1,4.2,280.0,280.0,14.0
2024-09-15 18:00:00,2024-09-15 21:00:00,0.9,0.8,3.1,279.0,279.0,21.0
2024-09-15 16:30:00,2024-09-15 19:30:00,0.8,0.8,2.2,284.0,284.0,19.0
2024-09-15 19:30:00,2024-09-15 22:30:00,1.6,1.6,4.2,272.0,272.0,14.0
2024-09-15 21:00:00,2024-09-16 00:00:00,1.9,1.8,4.2,271.0,271.0,14.0
2024-09-15 22:30:00,2024-09-16 01:30:00,1.9,1.9,4.5,270.0,270.0,15.0
2024-09-16 00:00:00,2024-09-16 03:00:00,2.0,1.9,4.9,268.0,268.0,15.0
2024-09-16 01:30:00,2024-09-16 04:30:00,2.0,2.0,4.9,268.0,268.0,15.0
2024-09-16 03:00:00,2024-09-16 06:00:00,2.0,1.9,4.8,271.0,271.0,15.0
2024-09-16 07:30:00,2024-09-16 10:30:00,2.7,2.6,7.1,278.0,278.0,15.0
2024-09-16 04:30:00,2024-09-16 07:30:00,2.2,2.1,5.3,273.0,273.0,14.0
2024-09-16 06:00:00,2024-09-16 09:00:00,2.6,2.5,7.1,275.0,275.0,14.0
2024-09-16 09:00:00,2024-09-16 12:00:00,2.7,2.6,6.9,282.0,282.0,17.0
2024-09-16 10:30:00,2024-09-16 13:30:00,2.8,2.7,7.7,282.0,282.0,16.0
2024-09-16 12:00:00,2024-09-16 15:00:00,2.9,2.8,7.7,278.0,278.0,14.0
2024-09-16 13:30:00,2024-09-16 16:30:00,2.7,2.6,6.4,278.0,278.0,14.0
2024-09-16 15:00:00,2024-09-16 18:00:00,2.7,2.6,6.8,278.0,278.0,14.0
2024-09-16 16:30:00,2024-09-16 19:30:00,2.6,2.5,6.8,276.0,276.0,14.0
2024-09-16 19:30:00,2024-09-16 22:30:00,2.5,2.4,6.5,278.0,278.0,14.0
2024-09-16 18:00:00,2024-09-16 21:00:00,2.6,2.5,5.8,276.0,276.0,14.0
2024-09-16 21:00:00,2024-09-17 00:00:00,2.1,2.1,6.5,276.0,276.0,14.0
2024-09-16 22:30:00,2024-09-17 01:30:00,1.6,1.5,4.8,274.0,274.0,16.0
2024-09-17 00:00:00,2024-09-17 03:00:00,1.4,1.4,3.3,273.0,273.0,17.0
2024-09-17 01:30:00,2024-09-17 04:30:00,1.5,1.4,3.5,268.0,268.0,20.0
2024-09-17 03:00:00,2024-09-17 06:00:00,1.3,1.2,3.5,262.0,262.0,21.0
2024-09-17 04:30:00,2024-09-17 07:30:00,0.9,0.9,4.2,244.0,244.0,47.0
2024-09-17 06:00:00,2024-09-17 09:00:00,0.8,0.8,4.2,234.0,234.0,62.0
2024-09-17 07:30:00,2024-09-17 10:30:00,0.8,0.8,3.3,107.0,107.0,117.0
2024-09-17 09:00:00,2024-09-17 12:00:00,1.6,1.4,5.8,83.0,83.0,32.0
2024-09-17 10:30:00,2024-09-17 13:30:00,2.6,2.5,7.3,76.0,76.0,22.0
2024-09-17 12:00:00,2024-09-17 15:00:00,3.2,3.1,7.3,75.0,75.0,20.0
2024-09-17 13:30:00,2024-09-17 16:30:00,3.3,3.2,7.3,75.0,75.0,15.0
2024-09-17 15:00:00,2024-09-17 18:00:00,2.4,2.2,7.3,70.0,70.0,15.0
2024-09-17 16:30:00,2024-09-17 19:30:00,1.6,1.5,6.6,62.0,62.0,14.0
2024-09-17 18:00:00,2024-09-17 21:00:00,1.4,1.4,3.5,56.0,56.0,21.0
2024-09-17 21:00:00,2024-09-18 00:00:00,1.4,1.4,3.3,59.0,59.0,29.0
2024-09-17 19:30:00,2024-09-17 22:30:00,1.3,1.3,3.5,53.0,53.0,33.0
2024-09-17 22:30:00,2024-09-18 01:30:00,1.4,1.4,3.3,65.0,65.0,14.0
2024-09-18 00:00:00,2024-09-18 03:00:00,1.4,1.4,4.0,66.0,66.0,15.0
2024-09-18 03:00:00,2024-09-18 06:00:00,1.7,1.6,4.4,73.0,73.0,14.0
2024-09-18 01:30:00,2024-09-18 04:30:00,1.6,1.5,4.0,71.0,71.0,13.0
2024-09-18 04:30:00,2024-09-18 07:30:00,2.1,2.0,5.2,78.0,78.0,16.0
2024-09-18 06:00:00,2024-09-18 09:00:00,2.7,2.5,6.8,82.0,82.0,15.0
2024-09-18 07:30:00,2024-09-18 10:30:00,3.7,3.5,9.9,81.0,81.0,15.0
2024-09-18 09:00:00,2024-09-18 12:00:00,4.8,4.6,12.2,79.0,79.0,15.0
2024-09-18 10:30:00,2024-09-18 13:30:00,4.7,4.6,12.2,76.0,76.0,15.0
2024-09-18 12:00:00,2024-09-18 15:00:00,4.5,4.4,11.5,75.0,75.0,15.0
2024-09-18 13:30:00,2024-09-18 16:30:00,4.5,4.5,11.5,76.0,76.0,14.0
2024-09-18 15:00:00,2024-09-18 18:00:00,3.9,3.7,10.8,76.0,76.0,13.0
2024-09-18 16:30:00,2024-09-18 19:30:00,3.2,3.1,7.4,75.0,75.0,13.0
2024-09-18 18:00:00,2024-09-18 21:00:00,2.8,2.7,6.8,73.0,73.0,13.0
2024-09-18 19:30:00,2024-09-18 22:30:00,2.0,1.9,6.8,67.0,67.0,13.0
2024-09-18 21:00:00,2024-09-19 00:00:00,1.6,1.6,3.8,64.0,64.0,13.0
2024-09-18 22:30:00,2024-09-19 01:30:00,1.9,1.8,4.9,66.0,66.0,13.0
2024-09-19 00:00:00,2024-09-19 03:00:00,2.1,2.0,6.0,68.0,68.0,13.0
2024-09-19 01:30:00,2024-09-19 04:30:00,2.1,2.0,6.0,67.0,67.0,13.0
2024-09-19 03:00:00,2024-09-19 06:00:00,1.9,1.8,4.4,66.0,66.0,13.0
2024-09-19 04:30:00,2024-09-19 07:30:00,2.1,2.0,6.4,70.0,70.0,14.0
2024-09-19 06:00:00,2024-09-19 09:00:00,2.8,2.8,6.9,74.0,74.0,15.0
2024-09-19 07:30:00,2024-09-19 10:30:00,3.4,3.3,7.8,76.0,76.0,16.0
2024-09-19 09:00:00,2024-09-19 12:00:00,3.7,3.6,9.1,76.0,76.0,17.0
2024-09-19 10:30:00,2024-09-19 13:30:00,3.8,3.8,9.1,76.0,76.0,16.0
2024-09-19 12:00:00,2024-09-19 15:00:00,3.9,3.8,8.2,77.0,77.0,15.0
2024-09-19 13:30:00,2024-09-19 16:30:00,3.7,3.6,8.6,77.0,77.0,14.0
2024-09-19 15:00:00,2024-09-19 18:00:00,3.1,3.0,8.6,75.0,75.0,13.0
2024-09-19 16:30:00,2024-09-19 19:30:00,2.6,2.5,5.9,73.0,73.0,12.0
2024-09-19 19:30:00,2024-09-19 22:30:00,2.2,2.2,4.8,71.0,71.0,11.0
2024-09-19 18:00:00,2024-09-19 21:00:00,2.4,2.3,5.2,71.0,71.0,12.0
2024-09-19 21:00:00,2024-09-20 00:00:00,1.9,1.9,4.1,67.0,67.0,12.0
2024-09-19 22:30:00,2024-09-20 01:30:00,1.4,1.4,3.5,62.0,62.0,12.0
2024-09-20 00:00:00,2024-09-20 03:00:00,1.2,1.1,3.5,58.0,58.0,15.0
2024-09-20 01:30:00,2024-09-20 04:30:00,0.9,0.9,2.3,52.0,52.0,18.0
2024-09-20 03:00:00,2024-09-20 06:00:00,1.0,0.9,2.7,56.0,56.0,18.0
2024-09-20 04:30:00,2024-09-20 07:30:00,1.3,1.3,2.9,82.0,82.0,25.0
2024-09-20 06:00:00,2024-09-20 09:00:00,1.3,1.3,3.1,103.0,103.0,25.0
2024-09-20 07:30:00,2024-09-20 10:30:00,1.4,1.3,3.9,94.0,94.0,31.0
2024-09-20 09:00:00,2024-09-20 12:00:00,1.8,1.7,5.7,81.0,81.0,28.0
2024-09-20 10:30:00,2024-09-20 13:30:00,2.1,2.0,5.7,84.0,84.0,27.0
2024-09-20 12:00:00,2024-09-20 15:00:00,2.0,1.9,5.5,80.0,80.0,29.0
2024-09-20 13:30:00,2024-09-20 16:30:00,1.7,1.6,5.5,68.0,68.0,24.0
2024-09-20 15:00:00,2024-09-20 18:00:00,1.4,1.3,5.0,63.0,63.0,15.0
2024-09-20 16:30:00,2024-09-20 19:30:00,1.2,1.1,3.8,56.0,56.0,14.0
2024-09-20 18:00:00,2024-09-20 21:00:00,1.0,1.0,2.3,50.0,50.0,14.0
2024-09-20 19:30:00,2024-09-20 22:30:00,0.6,0.6,1.8,12.0,12.0,56.0
2024-09-20 21:00:00,2024-09-21 00:00:00,0.4,0.3,1.2,330.0,330.0,63.0
2024-09-21 00:00:00,2024-09-21 03:00:00,0.3,0.3,1.3,311.0,311.0,72.0
2024-09-20 22:30:00,2024-09-21 01:30:00,0.3,0.3,1.2,342.0,342.0,83.0
2024-09-21 01:30:00,2024-09-21 04:30:00,0.4,0.4,1.4,296.0,296.0,54.0
2024-09-21 03:00:00,2024-09-21 06:00:00,0.4,0.4,1.4,287.0,287.0,67.0
2024-09-21 04:30:00,2024-09-21 07:30:00,0.5,0.4,1.5,259.0,259.0,88.0
2024-09-21 06:00:00,2024-09-21 09:00:00,0.6,0.6,2.2,214.0,214.0,108.0
2024-09-21 07:30:00,2024-09-21 10:30:00,0.8,0.8,3.3,106.0,106.0,100.0
2024-09-21 10:30:00,2024-09-21 13:30:00,1.1,1.1,4.2,81.0,81.0,80.0
2024-09-21 09:00:00,2024-09-21 12:00:00,1.1,1.0,3.6,84.0,84.0,89.0
2024-09-21 12:00:00,2024-09-21 15:00:00,1.0,1.0,4.2,77.0,77.0,57.0
2024-09-21 13:30:00,2024-09-21 16:30:00,0.9,0.8,4.2,62.0,62.0,46.0
2024-09-21 15:00:00,2024-09-21 18:00:00,0.7,0.7,2.9,43.0,43.0,41.0
2024-09-21 16:30:00,2024-09-21 19:30:00,0.6,0.5,2.2,13.0,13.0,51.0
2024-09-21 18:00:00,2024-09-21 21:00:00,0.4,0.4,1.6,318.0,318.0,49.0
2024-09-21 19:30:00,2024-09-21 22:30:00,0.3,0.3,0.7,297.0,297.0,48.0
2024-09-21 21:00:00,2024-09-22 00:00:00,0.3,0.3,0.9,300.0,300.0,62.0
2024-09-22 00:00:00,2024-09-22 03:00:00,0.5,0.6,1.3,295.0,295.0,39.0
2024-09-21 22:30:00,2024-09-22 01:30:00,0.4,0.4,1.2,299.0,299.0,53.0
2024-09-22 01:30:00,2024-09-22 04:30:00,0.8,0.7,1.6,292.0,292.0,23.0
2024-09-22 03:00:00,2024-09-22 06:00:00,0.8,0.8,1.6,293.0,293.0,16.0
2024-09-22 04:30:00,2024-09-22 07:30:00,0.8,0.8,2.0,279.0,279.0,29.0
2024-09-22 06:00:00,2024-09-22 09:00:00,0.8,0.7,2.1,260.0,260.0,53.0
2024-09-22 07:30:00,2024-09-22 10:30:00,0.8,0.7,2.5,237.0,237.0,99.0
2024-09-22 09:00:00,2024-09-22 12:00:00,0.9,0.8,4.0,120.0,120.0,85.0
2024-09-22 10:30:00,2024-09-22 13:30:00,1.0,0.9,4.0,95.0,95.0,62.0
2024-09-22 12:00:00,2024-09-22 15:00:00,0.7,0.6,3.5,76.0,76.0,69.0
2024-09-22 13:30:00,2024-09-22 16:30:00,0.4,0.4,2.8,13.0,13.0,79.0
2024-09-22 15:00:00,2024-09-22 18:00:00,0.4,0.3,1.6,332.0,332.0,47.0
2024-09-22 16:30:00,2024-09-22 19:30:00,0.4,0.4,1.0,317.0,317.0,45.0
2024-09-22 18:00:00,2024-09-22 21:00:00,0.4,0.4,0.9,300.0,300.0,38.0
2024-09-22 19:30:00,2024-09-22 22:30:00,0.5,0.6,1.1,294.0,294.0,16.0
2024-09-22 21:00:00,2024-09-23 00:00:00,0.7,0.7,1.8,287.0,287.0,20.0
2024-09-22 22:30:00,2024-09-23 01:30:00,0.9,0.9,1.8,283.0,283.0,21.0
2024-09-23 00:00:00,2024-09-23 03:00:00,0.8,0.8,1.8,289.0,289.0,31.0
2024-09-23 01:30:00,2024-09-23 04:30:00,0.8,0.8,1.7,296.0,296.0,32.0
2024-09-23 03:00:00,2024-09-23 06:00:00,0.9,0.9,1.8,290.0,290.0,16.0
2024-09-23 04:30:00,2024-09-23 07:30:00,1.0,1.0,2.7,277.0,277.0,18.0
2024-09-23 06:00:00,2024-09-23 09:00:00,0.9,0.9,2.7,254.0,254.0,37.0
2024-09-23 07:30:00,2024-09-23 10:30:00,1.1,1.1,3.7,253.0,253.0,43.0
2024-09-23 09:00:00,2024-09-23 12:00:00,1.2,1.2,3.7,269.0,269.0,67.0
2024-09-23 10:30:00,2024-09-23 13:30:00,1.0,0.9,3.2,81.0,81.0,111.0
2024-09-23 12:00:00,2024-09-23 15:00:00,0.9,0.8,3.1,84.0,84.0,81.0
2024-09-23 13:30:00,2024-09-23 16:30:00,0.6,0.4,3.0,337.0,337.0,94.0
2024-09-23 15:00:00,2024-09-23 18:00:00,0.4,0.4,1.4,307.0,307.0,44.0
2024-09-23 16:30:00,2024-09-23 19:30:00,0.7,0.5,5.3,291.0,291.0,58.0
2024-09-23 18:00:00,2024-09-23 21:00:00,1.2,1.0,5.3,278.0,278.0,63.0
2024-09-23 19:30:00,2024-09-23 22:30:00,1.7,1.7,4.7,279.0,279.0,33.0
2024-09-23 21:00:00,2024-09-24 00:00:00,2.7,2.4,8.3,273.0,273.0,15.0
2024-09-23 22:30:00,2024-09-24 01:30:00,2.9,2.7,8.3,265.0,265.0,17.0
2024-09-24 00:00:00,2024-09-24 03:00:00,1.9,1.9,5.7,258.0,258.0,23.0
2024-09-24 01:30:00,2024-09-24 04:30:00,1.2,1.1,3.8,247.0,247.0,29.0
2024-09-24 04:30:00,2024-09-24 07:30:00,1.8,1.7,5.6,257.0,257.0,22.0
2024-09-24 03:00:00,2024-09-24 06:00:00,1.1,1.1,4.1,246.0,246.0,29.0
2024-09-24 06:00:00,2024-09-24 09:00:00,2.3,2.2,6.5,259.0,259.0,21.0
2024-09-24 07:30:00,2024-09-24 10:30:00,2.7,2.6,8.4,261.0,261.0,22.0
2024-09-24 09:00:00,2024-09-24 12:00:00,3.2,3.1,8.4,265.0,265.0,20.0
2024-09-24 10:30:00,2024-09-24 13:30:00,3.2,3.1,8.4,267.0,267.0,19.0
2024-09-24 12:00:00,2024-09-24 15:00:00,3.0,2.9,7.6,269.0,269.0,19.0
2024-09-24 13:30:00,2024-09-24 16:30:00,2.7,2.6,7.1,269.0,269.0,17.0
2024-09-24 15:00:00,2024-09-24 18:00:00,2.1,2.0,7.0,271.0,271.0,14.0
2024-09-24 16:30:00,2024-09-24 19:30:00,1.3,1.2,4.4,274.0,274.0,17.0
2024-09-24 19:30:00,2024-09-24 22:30:00,1.3,1.3,2.9,271.0,271.0,17.0
2024-09-24 18:00:00,2024-09-24 21:00:00,1.1,1.1,2.4,275.0,275.0,19.0
2024-09-24 21:00:00,2024-09-25 00:00:00,1.7,1.5,6.2,267.0,267.0,15.0
2024-09-24 22:30:00,2024-09-25 01:30:00,2.2,2.1,6.2,264.0,264.0,16.0
2024-09-25 00:00:00,2024-09-25 03:00:00,2.0,2.0,6.0,258.0,258.0,20.0
2024-09-25 01:30:00,2024-09-25 04:30:00,1.7,1.6,5.1,254.0,254.0,21.0
2024-09-25 03:00:00,2024-09-25 06:00:00,1.4,1.4,4.5,252.0,252.0,23.0
2024-09-25 04:30:00,2024-09-25 07:30:00,1.3,1.2,4.0,243.0,243.0,32.0
2024-09-25 06:00:00,2024-09-25 09:00:00,1.5,1.4,4.7,240.0,240.0,33.0
2024-09-25 07:30:00,2024-09-25 10:30:00,1.9,1.9,5.5,251.0,251.0,27.0
2024-09-25 09:00:00,2024-09-25 12:00:00,1.7,1.6,5.5,240.0,240.0,46.0
2024-09-25 10:30:00,2024-09-25 13:30:00,1.1,1.0,4.5,192.0,192.0,60.0
2024-09-25 12:00:00,2024-09-25 15:00:00,0.6,0.5,2.9,225.0,225.0,152.0
2024-09-25 13:30:00,2024-09-25 16:30:00,0.6,0.5,2.2,23.0,23.0,59.0
2024-09-25 15:00:00,2024-09-25 18:00:00,0.8,0.8,2.2,68.0,68.0,32.0
2024-09-25 18:00:00,2024-09-25 21:00:00,0.9,0.8,2.7,300.0,300.0,44.0
2024-09-25 16:30:00,2024-09-25 19:30:00,0.7,0.7,2.0,46.0,46.0,77.0
2024-09-25 19:30:00,2024-09-25 22:30:00,0.8,0.9,2.7,293.0,293.0,56.0
2024-09-25 21:00:00,2024-09-26 00:00:00,0.5,0.4,2.0,297.0,297.0,66.0
2024-09-25 22:30:00,2024-09-26 01:30:00,0.6,0.5,2.2,321.0,321.0,104.0
2024-09-26 00:00:00,2024-09-26 03:00:00,0.5,0.4,2.2,63.0,63.0,79.0
2024-09-26 03:00:00,2024-09-26 06:00:00,0.6,0.6,2.4,100.0,100.0,62.0
2024-09-26 01:30:00,2024-09-26 04:30:00,0.4,0.4,1.4,70.0,70.0,76.0
2024-09-26 06:00:00,2024-09-26 09:00:00,0.8,0.6,6.4,240.0,240.0,66.0
2024-09-26 04:30:00,2024-09-26 07:30:00,0.7,0.7,2.4,161.0,161.0,100.0
2024-09-26 07:30:00,2024-09-26 10:30:00,1.8,1.6,9.4,256.0,256.0,45.0
2024-09-26 09:00:00,2024-09-26 12:00:00,2.5,2.4,9.4,263.0,263.0,19.0
2024-09-26 10:30:00,2024-09-26 13:30:00,2.5,2.4,6.9,267.0,267.0,18.0
2024-09-26 12:00:00,2024-09-26 15:00:00,2.1,2.0,6.9,269.0,269.0,18.0
2024-09-26 13:30:00,2024-09-26 16:30:00,1.4,1.3,5.1,277.0,277.0,25.0
2024-09-26 15:00:00,2024-09-26 18:00:00,1.5,1.4,5.6,279.0,279.0,24.0
2024-09-26 16:30:00,2024-09-26 19:30:00,1.5,1.4,5.6,252.0,252.0,35.0
2024-09-26 19:30:00,2024-09-26 22:30:00,1.6,1.5,5.6,226.0,226.0,45.0
2024-09-26 21:00:00,2024-09-27 00:00:00,2.1,2.1,6.1,257.0,257.0,24.0
2024-09-26 18:00:00,2024-09-26 21:00:00,1.2,1.1,5.6,216.0,216.0,45.0
2024-09-26 22:30:00,2024-09-27 01:30:00,2.1,2.0,6.1,266.0,266.0,15.0
2024-09-27 00:00:00,2024-09-27 03:00:00,1.7,1.7,4.2,270.0,270.0,14.0
2024-09-27 01:30:00,2024-09-27 04:30:00,1.3,1.3,3.8,271.0,271.0,23.0
2024-09-27 03:00:00,2024-09-27 06:00:00,0.7,0.6,3.7,283.0,283.0,63.0
2024-09-27 04:30:00,2024-09-27 07:30:00,0.6,0.5,2.4,124.0,124.0,99.0
2024-09-27 07:30:00,2024-09-27 10:30:00,1.3,1.2,5.7,218.0,218.0,51.0
2024-09-27 09:00:00,2024-09-27 12:00:00,1.8,1.8,5.7,261.0,261.0,35.0
