window_start,window_end,P_coef_N,H_coef_N,var_red_N,P_coef_E,H_coef_E,var_red_E,P_coef_Z,H_coef_Z,var_red_Z,cc_zero_N_P,cc_max_N_P,cc_lag_N_P,cc_zero_N_H,cc_max_N_H,cc_lag_N_H,cc_zero_E_P,cc_max_E_P,cc_lag_E_P,cc_zero_E_H,cc_max_E_H,cc_lag_E_H,cc_zero_Z_P,cc_max_Z_P,cc_lag_Z_P,cc_zero_Z_H,cc_max_Z_H,cc_lag_Z_H
2024-03-01 18:00:00,2024-03-01 21:00:00,2.1202838326113686e-10,-1.3518386007377785e-11,37.27,-1.1288410932577666e-10,-1.5167763482509097e-11,14.06,-1.4923332964534826e-12,2.4225646779576653e-11,0.02,0.6092584319428485,0.6122018314248828,8,-0.03540516721151249,-0.3730818944866938,-100,-0.37156607139336767,-0.37215877353148497,24,-0.0528158026584367,-0.2753066899469283,100,-0.0008512204053657651,-0.016564354550143517,93,0.015127486664245253,0.019790273086274495,17
2024-03-01 16:30:00,2024-03-01 19:30:00,1.9796488704166624e-10,1.1866362069209918e-11,1.82,-1.1911131179916497e-10,1.9515151481524895e-11,1.06,-1.6456913133426542e-11,1.39315537648306e-11,0.0,0.13482363879312156,0.1350367004909311,3,0.008063594673008238,0.07602240856757064,100,-0.10146351234183672,-0.10154807408003613,-2,0.016661862145689033,0.06581953475204952,-100,-0.0019339800526372388,-0.00563244928061992,-65,0.001634729370598012,0.003999365643881996,-75
2024-03-01 15:00:00,2024-03-01 18:00:00,2.1629762849151723e-10,1.6565209701195297e-11,10.71,-1.4678553250456298e-10,5.69570149954386e-11,11.56,1.3588016439809177e-11,1.3153617438388335e-11,0.01,0.32632846002307964,0.3273401519086754,-8,0.027172130733990604,0.17704182675351268,100,-0.3173733300689641,-0.3358209149587992,62,0.11973601588750933,0.26455097330146166,-100,0.007045037096030287,0.007322657670462126,-84,0.006819134940523832,0.011773301358633245,15
2024-03-01 19:30:00,2024-03-01 22:30:00,2.2672324884286725e-10,-9.144001693097669e-12,80.39,-1.1653346583189695e-10,3.804971209548473e-11,50.55,-1.1316756777991836e-10,-7.23139256827003e-12,8.23,0.8959042491035311,0.8959952882906109,2,-0.033094258721088225,-0.5177971121434608,-100,-0.6758715171407687,-0.7086843930236877,54,0.2184290421837033,0.5136002939995618,-100,-0.28630335051000944,-0.309596472509882,-51,-0.019176845152270576,-0.13820475919006625,100
2024-03-02 00:00:00,2024-03-02 03:00:00,1.9926871437826935e-10,3.2075111973978277e-12,87.59,-1.0119766948321506e-10,-1.4366979886131368e-11,57.05,-6.506628698990306e-11,-9.025214044109871e-12,4.56,0.9357929135253685,0.9359127197854442,2,0.01959565865057331,0.47988551950849506,100,-0.7480027745057145,-0.7595080590767458,-29,-0.10827842364258623,-0.4305385454290209,100,-0.21161058565984706,-0.22788480210429482,-70,-0.029999255163627375,-0.11167535449465218,100
2024-03-02 01:30:00,2024-03-02 04:30:00,1.955306476151875e-10,9.333612433565171e-12,87.56,-1.1769737955846206e-10,-1.7532945104174888e-11,57.07,-4.189688141241055e-11,2.340232782581541e-12,4.89,0.93468039028673,0.9347578246332637,2,0.04760505934194905,0.5123982440943052,100,-0.7472374618512446,-0.7763503084645871,-39,-0.11342544933084056,-0.37724104233154276,100,-0.22088815449462232,-0.2344161664892553,32,0.011667531379034016,0.09448256915119696,-100
2024-03-01 21:00:00,2024-03-02 00:00:00,2.234426682155288e-10,-1.46755205143481e-11,93.6,-9.951465757424122e-11,1.1874054963986372e-11,63.82,-1.0936986804651536e-11,3.158331411442596e-11,4.72,0.9653403253492444,0.9663917194953215,8,-0.08065031886987664,-0.5015483861246344,-100,-0.7933060203274459,-0.7934197855704263,3,0.10804180423696866,0.4613102205143885,-100,-0.07187409346699494,-0.1587019289806342,100,0.206217937487338,0.21975005495577107,-80
2024-03-01 22:30:00,2024-03-02 01:30:00,2.245597535297703e-10,-2.4050027348693263e-11,92.33,-8.508248354390138e-11,1.4821158982604525e-12,58.84,-1.944728670741485e-11,1.679062126944525e-11,1.3,0.9554369130926158,0.9600232883742371,16,-0.10118145324628941,-0.5297988572021014,-100,-0.7669564681089254,-0.7694413596594474,-15,0.012331584352148626,0.38328439609619935,-100,-0.08606885260501475,-0.10977994403782712,100,0.07442028311308546,0.10884205797891819,-100
2024-03-02 04:30:00,2024-03-02 07:30:00,1.9107018209551784e-10,-7.794782114858365e-12,84.77,-8.903562626737628e-11,1.839795479850636e-11,65.14,-3.385638033106971e-12,-2.0414641906846314e-11,3.21,0.9199421916545795,0.9202069155137721,4,-0.03560155793801239,-0.5143925800457143,-100,-0.7904475651182828,-0.7915829017280289,8,0.16142855551376778,0.5953360673738656,-100,-0.029663980390996388,-0.11000079081995946,-100,-0.17678468271942063,-0.18799814212713908,74
2024-03-02 07:30:00,2024-03-02 10:30:00,2.1974147027243965e-10,-4.8472596850488767e-11,68.92,-1.2486482469277986e-10,7.70994500100397e-11,59.48,-2.167359983662331e-11,2.8243782862812803e-11,5.05,0.811139473857811,0.8177685079854816,22,-0.18225494625696315,-0.531868109524322,-100,-0.6589544630823521,-0.7608198015665444,85,0.40527329192094397,0.6309329264485231,-100,-0.1384706859150139,-0.23356516711721392,100,0.17792098284135383,0.21205344208887006,-100
2024-03-02 06:00:00,2024-03-02 09:00:00,1.8926785436085935e-10,-1.1839067068348975e-11,79.55,-9.789546791206958e-11,2.728927155980871e-11,58.57,-1.1980012221303588e-11,-6.032120280577627e-12,1.21,0.8901956037372083,0.8927450221181862,11,-0.047734282666605066,-0.5006555960069349,-100,-0.7377614487422495,-0.7466294312389129,25,0.19738655919187914,0.591190910742117,-100,-0.09865634181301632,-0.11949696217770675,-100,-0.049073942419490854,-0.09577766413065263,100
2024-03-02 03:00:00,2024-03-02 06:00:00,2.2444184551379773e-10,-9.331352824297459e-12,88.9,-1.1097116551032644e-10,9.92047898353323e-12,50.66,-6.338534468969126e-12,8.996449612754182e-12,0.44,0.9420284617487549,0.9426011950321276,4,-0.04439755888694722,-0.4848890955255213,-100,-0.7089416869819551,-0.7183286039967698,-24,0.06718049248327147,0.493549320418985,-100,-0.03802716227883587,-0.06676502700016405,58,0.05438491468553573,0.10296035450004982,-100
2024-03-02 09:00:00,2024-03-02 12:00:00,2.0232974964491174e-10,-5.838322855968119e-11,48.49,-1.3154968921905895e-10,5.819506721154027e-11,45.37,-1.27642836377356e-11,-3.2514728691358833e-12,1.02,0.6693653733261824,0.6693812888610854,1,-0.19532142711887107,-0.4878580575430307,-100,-0.616695071399124,-0.7054737156827987,27,0.2740412299920096,0.4057534102698533,-100,-0.09798246523017337,-0.14897751100730022,-100,-0.02414587455243959,-0.058910944825679844,100
